AGE_ka,GR_gAPI
3377.679238,29.61926929
3380.898558,30.44876929
3384.117877,32.96169528
3387.337196,34.38224252
3390.556516,33.5373769
3393.775835,33.12277323
3396.995155,30.08143386
3400.214474,28.5603853
3403.433794,29.21898898
3406.653113,31.1598105
3409.872432,32.57004462
3413.091752,33.06737795
3416.311071,32.71548451
3419.530391,32.71702913
3422.74971,33.15827008
3425.96903,32.42356903
3429.188349,31.02563097
3432.407668,29.44546614
3438.846307,28.74234882
3445.284946,28.49956037
3451.723585,27.3741378
3458.162224,26.24774409
3464.600863,25.85063386
3471.615545,26.55708189
3478.926977,24.03453333
3486.238408,23.14884514
3493.54984,23.81616378
3500.861272,26.06376955
3508.172704,27.98313701
3515.484135,28.25342992
3522.795567,27.69917507
3530.106999,27.78603963
3537.418431,26.87806457
3544.729862,27.63953648
3552.041294,27.50092126
3559.352726,26.7577
3566.664158,27.54358084
3573.975589,28.85022388
3581.287021,29.84714961
3588.598453,30.88550394
3595.909885,32.03586824
3603.221316,29.41523465
3606.877032,27.34215197
3610.532748,28.72913097
3614.188464,31.39629921
3616.016322,32.14001496
3617.84418,31.30794987
3619.672038,30.22941969
3621.499896,30.22794488
3623.327754,31.52686299
3625.155612,34.43391496
3626.983469,35.19573648
3628.811327,33.52714094
3630.639185,33.97015591
3632.314628,36.48347139
3635.405841,37.2692105
3638.497054,34.94347795
3641.588268,33.65176667
3644.679481,33.76911076
3647.770695,33.92779449
3650.861908,33.90670052
3653.953121,35.35046824
3657.044335,38.94838031
3660.135548,39.89140814
3663.226762,39.62105932
3666.317975,40.49105118
3669.409188,42.07343963
3672.500402,43.55878845
3675.591615,43.94850157
3678.682828,42.31143386
3681.774042,38.5954063
3684.865255,35.92495591
3687.956469,33.90803097
3689.502075,32.62403255
3691.047682,33.4823252
3692.593289,35.04478924
3694.138895,35.28432178
3697.230109,32.95910787
3700.321322,33.89562546
3701.866929,37.07724488
3703.412536,40.98918819
3707.51784,40.75140341
3713.34984,40.18191417
3719.18184,39.73123543
3725.01384,38.28075013
3730.84584,37.80274882
3736.67784,39.80795984
3742.50984,41.5726231
3748.34184,43.98215302
3754.17384,47.56004803
3760.00584,47.03910892
3765.748428,44.31548819
3771.338772,42.55106299
3776.929117,41.41513176
3782.519462,41.97131864
3788.109807,44.27646614
3793.700152,46.08480604
3799.290497,44.07939239
3804.880841,41.70080866
3810.471186,40.7661336
3816.061531,43.4169315
3821.651876,46.87837559
3827.242221,48.96033806
3832.832566,46.58734121
3838.42291,42.24609449
3844.013255,38.87499055
3849.6036,35.45311732
3855.193945,34.10967795
3860.78429,33.92974751
3866.374634,34.97528688
3871.964979,37.28381024
3877.555324,40.37721864
3888.736014,41.95819003
3899.916703,40.9321811
3911.097393,37.73318189
3922.278083,36.10379711
3927.868428,33.03874803
3933.458772,31.89645643
3939.049117,32.51299396
3944.639462,33.94336063
3950.229807,36.05639475
3955.820152,36.0635832
3961.410497,35.76661811
3966.744515,38.18517979
3970.198807,42.81846273
3973.6531,45.00914016
3977.107392,45.20456063
3980.561684,42.92471286
3984.015977,41.09548031
3987.470269,40.53663543
3990.924561,39.10971785
3994.378854,36.52051181
3997.833146,34.92443123
4001.287439,33.88062126
4004.741731,33.95366929
4008.196023,39.38375144
4011.650316,42.13034357
4015.104608,40.55244724
4018.5589,42.72300394
4022.013193,46.18645696
4025.467485,46.11617717
4028.921777,46.73519816
4032.37607,43.24856824
4035.830362,38.39926378
4039.284654,35.42856168
4042.591975,34.90235171
4045.788423,37.01966142
4048.984872,39.83936903
4050.583096,40.37684331
4052.18132,43.57502992
4053.779544,44.53434751
4055.377768,39.60885538
4056.975992,34.74874724
4058.574216,37.36832677
4061.770664,40.61708714
4064.967112,42.60425591
4068.16356,41.84097297
4069.761784,39.4678643
4071.360008,35.68227874
4072.958232,35.04808031
4074.556456,37.76133937
4077.752904,37.5733748
4080.949352,35.70706667
4087.342249,34.77117113
4093.735145,36.13045039
4100.128041,35.11404357
4106.520937,33.77577454
4109.717385,33.23465512
4112.913833,34.53579423
4116.110281,35.36870761
4119.30673,36.25159055
4122.503178,39.19621522
4125.699626,41.0349231
4128.896074,41.84604488
4132.092522,42.74997874
4135.28897,43.06086614
4138.485418,41.64180079
4141.681866,40.81646693
4144.878314,37.79325617
4148.074762,34.82789449
4149.672986,34.67980814
4151.27121,34.5259748
4154.467658,35.24244094
4157.664107,35.48508478
4161.20835,34.82086562
4164.76335,34.43835433
4168.31835,35.21243543
4171.87335,36.50465853
4175.42835,36.55990787
4178.98335,36.17457743
4182.53835,35.1129706
4186.09335,36.74226929
4189.64835,38.96678373
4193.20335,36.72317165
4196.75835,34.58052598
4200.31335,35.13446483
4203.86835,35.1411378
4207.42335,35.54245748
4210.97835,36.50205538
4214.53335,36.46402808
4218.08835,39.02018031
