Time_Ma,Depth_mbrt
4.64599269,617
4.647817899,617.1
4.649643107,617.2
4.651468316,617.3
4.653293524,617.4
4.655118732,617.5
4.656943941,617.6
4.658769149,617.7
4.660594358,617.8
4.662419566,617.9
4.664244775,618
4.666069983,618.1
4.667895192,618.2
4.6697204,618.3
4.671545609,618.4
4.673370817,618.5
4.675196025,618.6
4.677021234,618.7
4.678846442,618.8
4.680671651,618.9
4.682496859,619
4.684322068,619.1
4.686147276,619.2
4.687972485,619.3
4.689797693,619.4
4.691622902,619.5
4.69344811,619.6
4.695273318,619.7
4.697098527,619.8
4.698923735,619.9
4.700748944,620
4.702574152,620.1
4.704399361,620.2
4.706224569,620.3
4.708049778,620.4
4.709874986,620.5
4.711700195,620.6
4.713525403,620.7
4.715350611,620.8
4.71717582,620.9
4.719001028,621
4.720826237,621.1
4.722651445,621.2
4.724476654,621.3
4.726301862,621.4
4.728127071,621.5
4.729952279,621.6
4.731777488,621.7
4.733602696,621.8
4.735427905,621.9
4.737253113,622
4.739078321,622.1
4.74090353,622.2
4.742728738,622.3
4.744553947,622.4
4.746379155,622.5
4.748204364,622.6
4.750029572,622.7
4.751854781,622.8
4.753679989,622.9
4.755505198,623
4.757330406,623.1
4.759155614,623.2
4.760980823,623.3
4.762806031,623.4
4.76463124,623.5
4.766456448,623.6
4.768281657,623.7
4.770106865,623.8
4.771932074,623.9
4.773757282,624
4.775582491,624.1
4.777407699,624.2
4.779232907,624.3
4.781058116,624.4
4.782883324,624.5
4.784708533,624.6
4.786533741,624.7
4.78835895,624.8
4.790184158,624.9
4.792009367,625
4.793834575,625.1
4.795659784,625.2
4.797484992,625.3
4.7993102,625.4
4.801135409,625.5
4.802960617,625.6
4.804785826,625.7
4.806611034,625.8
4.808436243,625.9
4.810261451,626
4.81208666,626.1
4.813911868,626.2
4.815737077,626.3
4.817562285,626.4
4.819387493,626.5
4.821212702,626.6
4.82303791,626.7
4.824863119,626.8
4.826688327,626.9
4.828513536,627
4.830338744,627.1
4.832163953,627.2
4.833989161,627.3
4.83581437,627.4
4.837639578,627.5
4.839464787,627.6
4.841289995,627.7
4.843115203,627.8
4.844940412,627.9
4.84676562,628
4.848590829,628.1
4.850416037,628.2
4.852241246,628.3
4.854066454,628.4
4.855891663,628.5
4.857716871,628.6
4.85954208,628.7
4.861367288,628.8
4.863192496,628.9
4.865017705,629
4.866842913,629.1
4.868668122,629.2
4.87049333,629.3
4.872318539,629.4
4.874143747,629.5
4.875968956,629.6
4.877794164,629.7
4.879619373,629.8
4.881444581,629.9
4.883269789,630
4.885094998,630.1
4.886920206,630.2
4.888745415,630.3
4.890570623,630.4
4.892395832,630.5
4.89422104,630.6
4.896046249,630.7
4.897871457,630.8
4.899696666,630.9
4.901521874,631
4.903347082,631.1
4.905172291,631.2
4.906997499,631.3
4.908822708,631.4
4.910647916,631.5
4.912473125,631.6
4.914298333,631.7
4.916123542,631.8
4.91794875,631.9
4.919773959,632
4.921599167,632.1
4.923424376,632.2
4.925249584,632.3
4.927074792,632.4
4.928900001,632.5
4.930725209,632.6
4.932550418,632.7
4.934375626,632.8
4.936200835,632.9
4.938026043,633
4.939851252,633.1
4.94167646,633.2
4.943501669,633.3
4.945326877,633.4
4.947152085,633.5
4.948977294,633.6
4.950802502,633.7
4.952627711,633.8
4.954452919,633.9
4.956278128,634
4.958103336,634.1
4.959928545,634.2
4.961753753,634.3
4.963578962,634.4
4.96540417,634.5
4.967229378,634.6
4.969054587,634.7
4.970879795,634.8
4.972705004,634.9
4.974530212,635
4.976355421,635.1
4.978180629,635.2
4.980005838,635.3
4.981831046,635.4
4.983656255,635.5
4.985481463,635.6
4.987306671,635.7
4.98913188,635.8
4.990957088,635.9
4.992782297,636
4.994607505,636.1
4.996432714,636.2
4.998257922,636.3
5.000083131,636.4
5.001908339,636.5
5.003733548,636.6
5.005558756,636.7
5.007383964,636.8
5.009209173,636.9
5.011034381,637
5.01285959,637.1
5.014684798,637.2
5.016510007,637.3
5.018335215,637.4
5.020160424,637.5
5.021985632,637.6
5.023810841,637.7
5.025636049,637.8
5.027461258,637.9
5.029286466,638
5.031111674,638.1
5.032936883,638.2
5.034762091,638.3
5.0365873,638.4
5.038412508,638.5
5.040237717,638.6
5.042062925,638.7
5.043888134,638.8
5.045713342,638.9
5.047538551,639
5.049363759,639.1
5.051188967,639.2
5.053014176,639.3
5.054839384,639.4
5.056664593,639.5
5.058489801,639.6
5.06031501,639.7
5.062140218,639.8
5.063965427,639.9
5.065790635,640
5.067615844,640.1
5.069441052,640.2
5.07126626,640.3
5.073091469,640.4
5.074916677,640.5
5.076741886,640.6
5.078567094,640.7
5.080392303,640.8
5.082217511,640.9
5.08404272,641
5.085867928,641.1
5.087693137,641.2
5.089518345,641.3
5.091343553,641.4
5.093168762,641.5
5.09499397,641.6
5.096819179,641.7
5.098644387,641.8
5.100469596,641.9
5.102294804,642
5.104120013,642.1
5.105945221,642.2
5.10777043,642.3
5.109595638,642.4
5.111420847,642.5
5.113246055,642.6
5.115071263,642.7
5.116896472,642.8
5.11872168,642.9
5.120546889,643
5.122372097,643.1
5.124197306,643.2
5.126022514,643.3
5.127847723,643.4
5.129672931,643.5
5.13149814,643.6
5.133323348,643.7
5.135148556,643.8
5.136973765,643.9
5.138798973,644
5.140624182,644.1
5.14244939,644.2
5.144274599,644.3
5.146099807,644.4
5.147925016,644.5
5.149750224,644.6
5.151575433,644.7
5.153400641,644.8
5.155225849,644.9
5.157051058,645
5.158876266,645.1
5.160701475,645.2
5.162526683,645.3
5.164351892,645.4
5.1661771,645.5
5.168002309,645.6
5.169827517,645.7
5.171652726,645.8
5.173477934,645.9
5.175303142,646
5.177128351,646.1
5.178953559,646.2
5.180778768,646.3
5.182603976,646.4
5.184429185,646.5
5.186254393,646.6
5.188079602,646.7
5.18990481,646.8
5.191730019,646.9
5.193555227,647
5.195380435,647.1
5.197205644,647.2
5.199030852,647.3
5.200856061,647.4
5.202681269,647.5
5.204506478,647.6
5.206331686,647.7
5.208156895,647.8
5.209982103,647.9
5.211807312,648
5.21363252,648.1
5.215457729,648.2
5.217282937,648.3
5.219108145,648.4
5.220933354,648.5
5.222758562,648.6
5.224583771,648.7
5.226408979,648.8
5.228234188,648.9
5.230059396,649
5.231884605,649.1
5.233709813,649.2
5.235535022,649.3
5.23736023,649.4
5.239185438,649.5
5.241010647,649.6
5.242835855,649.7
5.244661064,649.8
5.246486272,649.9
5.248311481,650
5.250136689,650.1
5.251961898,650.2
5.253787106,650.3
5.255612315,650.4
5.257437523,650.5
5.259262731,650.6
5.26108794,650.7
5.262913148,650.8
5.264738357,650.9
5.266563565,651
5.268388774,651.1
5.270213982,651.2
5.272039191,651.3
5.273864399,651.4
5.275689608,651.5
5.277514816,651.6
5.279340024,651.7
5.281165233,651.8
5.282990441,651.9
5.28481565,652
5.286640858,652.1
5.288466067,652.2
5.290291275,652.3
5.292116484,652.4
5.293941692,652.5
5.295766901,652.6
5.297592109,652.7
5.299417318,652.8
5.301242526,652.9
5.303067734,653
5.304892943,653.1
5.306718151,653.2
5.30854336,653.3
5.310368568,653.4
5.312193777,653.5
5.314018985,653.6
5.315844194,653.7
5.317669402,653.8
5.319494611,653.9
5.321319819,654
5.323145027,654.1
5.324970236,654.2
5.326795444,654.3
5.328620653,654.4
5.330445861,654.5
5.33227107,654.6
5.334096278,654.7
5.335921487,654.8
5.337746695,654.9
5.339571904,655
5.341397112,655.1
5.34322232,655.2
5.345047529,655.3
5.346872737,655.4
5.348697946,655.5
5.350523154,655.6
5.352348363,655.7
5.354173571,655.8
5.35599878,655.9
5.357823988,656
5.359649197,656.1
5.361474405,656.2
5.363299613,656.3
5.365124822,656.4
5.36695003,656.5
5.368775239,656.6
5.370600447,656.7
5.372425656,656.8
5.374250864,656.9
5.376076073,657
5.377901281,657.1
5.37972649,657.2
5.381551698,657.3
5.383376906,657.4
5.385202115,657.5
5.387027323,657.6
5.388852532,657.7
5.39067774,657.8
5.392502949,657.9
5.394328157,658
5.396153366,658.1
5.397978574,658.2
5.399803783,658.3
5.401628991,658.4
5.4034542,658.5
5.405279408,658.6
5.407104616,658.7
5.408929825,658.8
5.410755033,658.9
5.412580242,659
5.41440545,659.1
5.416230659,659.2
5.418055867,659.3
5.419881076,659.4
5.421706284,659.5
5.423531493,659.6
5.425356701,659.7
5.427181909,659.8
5.429007118,659.9
5.430832326,660
5.432657535,660.1
5.434482743,660.2
5.436307952,660.3
5.43813316,660.4
5.439958369,660.5
5.441783577,660.6
5.443608786,660.7
5.445433994,660.8
5.447259202,660.9
5.449084411,661
5.450909619,661.1
5.452734828,661.2
5.454560036,661.3
5.456385245,661.4
5.458210453,661.5
5.460035662,661.6
5.46186087,661.7
5.463686079,661.8
5.465511287,661.9
5.467336495,662
5.469161704,662.1
5.470986912,662.2
5.472812121,662.3
5.474637329,662.4
5.476462538,662.5
5.478287746,662.6
5.480112955,662.7
5.481938163,662.8
5.483763372,662.9
5.48558858,663
5.487413789,663.1
5.489238997,663.2
5.491064205,663.3
5.492889414,663.4
5.494714622,663.5
5.496539831,663.6
5.498365039,663.7
5.500190248,663.8
5.502015456,663.9
5.503840665,664
5.505665873,664.1
5.507491082,664.2
5.50931629,664.3
5.511141498,664.4
5.512966707,664.5
5.514791915,664.6
5.516617124,664.7
5.518442332,664.8
5.520267541,664.9
5.522092749,665
5.523917958,665.1
5.525743166,665.2
5.527568375,665.3
5.529393583,665.4
5.531218791,665.5
5.533044,665.6
5.534869208,665.7
5.536694417,665.8
5.538519625,665.9
5.540344834,666
5.542170042,666.1
5.543995251,666.2
5.545820459,666.3
5.547645668,666.4
5.549470876,666.5
5.551296084,666.6
5.553121293,666.7
5.554946501,666.8
5.55677171,666.9
5.558596918,667
5.560422127,667.1
5.562247335,667.2
5.564072544,667.3
5.565897752,667.4
5.567722961,667.5
5.569548169,667.6
5.571373377,667.7
5.573198586,667.8
5.575023794,667.9
5.576849003,668
5.578674211,668.1
5.58049942,668.2
5.582324628,668.3
5.584149837,668.4
5.585975045,668.5
5.587800254,668.6
5.589625462,668.7
5.591450671,668.8
5.593275879,668.9
5.595101087,669
5.596926296,669.1
5.598751504,669.2
5.600576713,669.3
5.602401921,669.4
5.60422713,669.5
5.606052338,669.6
5.607877547,669.7
5.609702755,669.8
5.611527964,669.9
5.613353172,670
5.61517838,670.1
5.617003589,670.2
5.618828797,670.3
5.620654006,670.4
5.622479214,670.5
5.624304423,670.6
5.626129631,670.7
5.62795484,670.8
5.629780048,670.9
5.631605257,671
5.633430465,671.1
5.635255673,671.2
5.637080882,671.3
5.63890609,671.4
5.640731299,671.5
5.642556507,671.6
5.644381716,671.7
5.646206924,671.8
5.648032133,671.9
5.649857341,672
5.65168255,672.1
5.653507758,672.2
5.655332966,672.3
5.657158175,672.4
5.658983383,672.5
5.660808592,672.6
5.6626338,672.7
5.664459009,672.8
5.666284217,672.9
5.668109426,673
5.669934634,673.1
5.671759843,673.2
5.673585051,673.3
5.67541026,673.4
5.677235468,673.5
5.679060676,673.6
5.680885885,673.7
5.682711093,673.8
5.684536302,673.9
5.68636151,674
5.688186719,674.1
5.690011927,674.2
5.691837136,674.3
5.693662344,674.4
5.695487553,674.5
5.697312761,674.6
5.699137969,674.7
5.700963178,674.8
5.702788386,674.9
5.704613595,675
5.706438803,675.1
5.708264012,675.2
5.71008922,675.3
5.711914429,675.4
5.713739637,675.5
5.715564846,675.6
5.717390054,675.7
5.719215262,675.8
5.721040471,675.9
5.722865679,676
5.724690888,676.1
5.726516096,676.2
5.728463695,676.3
5.730943413,676.4
5.733423132,676.5
5.73590285,676.6
5.738382569,676.7
5.740862287,676.8
5.743342006,676.9
5.745821724,677
5.748301442,677.1
5.750781161,677.2
5.753260879,677.3
5.755740598,677.4
5.758220316,677.5
5.760700035,677.6
5.763179753,677.7
5.765659472,677.8
5.76813919,677.9
5.770618908,678
5.773098627,678.1
5.775578345,678.2
5.778058064,678.3
5.780537782,678.4
5.783017501,678.5
5.785497219,678.6
5.787976938,678.7
5.790456656,678.8
5.792936375,678.9
5.795416093,679
5.797895811,679.1
5.80037553,679.2
5.802855248,679.3
5.805334967,679.4
5.807814685,679.5
5.810294404,679.6
5.812774122,679.7
5.815253841,679.8
5.817733559,679.9
5.820213278,680
5.822692996,680.1
5.825172714,680.2
5.827652433,680.3
5.830132151,680.4
5.83261187,680.5
5.835091588,680.6
5.837571307,680.7
5.840051025,680.8
5.842530744,680.9
5.845010462,681
5.84749018,681.1
5.849969899,681.2
5.852449617,681.3
5.854929336,681.4
5.857409054,681.5
5.859888773,681.6
5.862368491,681.7
5.86484821,681.8
5.867327928,681.9
5.869807647,682
5.872287365,682.1
5.874767083,682.2
5.877246802,682.3
5.87972652,682.4
5.882206239,682.5
5.884685957,682.6
5.887165676,682.7
5.889645394,682.8
5.892125113,682.9
5.894604831,683
5.89708455,683.1
5.899564268,683.2
5.902043986,683.3
5.904523705,683.4
5.907003423,683.5
5.909483142,683.6
5.91196286,683.7
5.914442579,683.8
5.916922297,683.9
5.919402016,684
5.921881734,684.1
5.924361453,684.2
5.926841171,684.3
5.929320889,684.4
5.931800608,684.5
5.934280326,684.6
5.936760045,684.7
5.939239763,684.8
5.941719482,684.9
5.9441992,685
5.946678919,685.1
5.949158637,685.2
5.951638355,685.3
5.954118074,685.4
5.956597792,685.5
5.959077511,685.6
5.961557229,685.7
5.964036948,685.8
5.966516666,685.9
5.968996385,686
5.971476103,686.1
5.973955822,686.2
5.97643554,686.3
5.978915258,686.4
5.981394977,686.5
5.983874695,686.6
5.986354414,686.7
5.988834132,686.8
5.991313851,686.9
5.993793569,687
5.996273288,687.1
5.998753006,687.2
6.001232725,687.3
6.003712443,687.4
6.006192161,687.5
6.00867188,687.6
6.011151598,687.7
6.013631317,687.8
6.016111035,687.9
6.018590754,688
6.021070472,688.1
6.023550191,688.2
6.026029909,688.3
6.028509628,688.4
6.030989346,688.5
6.033469064,688.6
6.035948783,688.7
6.038428501,688.8
6.04090822,688.9
6.043387938,689
6.045867657,689.1
6.048347375,689.2
6.050827094,689.3
6.053306812,689.4
6.05578653,689.5
6.058266249,689.6
6.060745967,689.7
6.063225686,689.8
6.065705404,689.9
6.068185123,690
6.070664841,690.1
6.07314456,690.2
6.075624278,690.3
6.078103997,690.4
6.080583715,690.5
6.083063433,690.6
6.085543152,690.7
6.08802287,690.8
6.090502589,690.9
6.092982307,691
6.095462026,691.1
6.097941744,691.2
6.100421463,691.3
6.102901181,691.4
6.1053809,691.5
6.107860618,691.6
6.110340336,691.7
6.112820055,691.8
6.115299773,691.9
6.117779492,692
6.12025921,692.1
6.122738929,692.2
6.125218647,692.3
6.127698366,692.4
6.130178084,692.5
6.132657803,692.6
6.135137521,692.7
6.137617239,692.8
6.140096958,692.9
6.142576676,693
6.145056395,693.1
6.147536113,693.2
6.150015832,693.3
6.15249555,693.4
6.154975269,693.5
6.157454987,693.6
6.159934705,693.7
6.162414424,693.8
6.164894142,693.9
6.167373861,694
6.169853579,694.1
6.172333298,694.2
6.174813016,694.3
6.177292735,694.4
6.179772453,694.5
6.182252172,694.6
6.18473189,694.7
6.187211608,694.8
6.189691327,694.9
6.192171045,695
6.194650764,695.1
6.197130482,695.2
6.199610201,695.3
6.202089919,695.4
6.204569638,695.5
6.207049356,695.6
6.209529075,695.7
6.212008793,695.8
6.214488511,695.9
6.21696823,696
6.219447948,696.1
6.221927667,696.2
6.224407385,696.3
6.226887104,696.4
6.229366822,696.5
6.231846541,696.6
6.234326259,696.7
6.23701466,696.8
6.239780911,696.9
6.242547163,697
6.245313415,697.1
6.248079667,697.2
6.250845918,697.3
6.25361217,697.4
6.256378422,697.5
6.259144674,697.6
6.261910925,697.7
6.264677177,697.8
6.267443429,697.9
6.270209681,698
6.272975933,698.1
6.275742184,698.2
6.278508436,698.3
6.281274688,698.4
6.28404094,698.5
6.286807191,698.6
6.289573443,698.7
6.292339695,698.8
6.295105947,698.9
6.297872198,699
6.30063845,699.1
6.303404702,699.2
6.306170954,699.3
6.308937206,699.4
6.311703457,699.5
6.314469709,699.6
6.317235961,699.7
6.320002213,699.8
6.322768464,699.9
6.325534716,700
6.328300968,700.1
6.33106722,700.2
6.333833471,700.3
6.336599723,700.4
6.339365975,700.5
6.342132227,700.6
6.344898479,700.7
6.34766473,700.8
6.350430982,700.9
6.353197234,701
6.355963486,701.1
6.358729737,701.2
6.361495989,701.3
6.364262241,701.4
6.367028493,701.5
6.369794744,701.6
6.372560996,701.7
6.375327248,701.8
6.3780935,701.9
6.380859751,702
6.383626003,702.1
6.386392255,702.2
6.389158507,702.3
6.391924759,702.4
6.39469101,702.5
6.397457262,702.6
6.400223514,702.7
6.402989766,702.8
6.405756017,702.9
6.408522269,703
6.411288521,703.1
6.414054773,703.2
6.416821024,703.3
6.419587276,703.4
6.422353528,703.5
6.42511978,703.6
6.427886032,703.7
6.430652283,703.8
6.433418535,703.9
6.436184787,704
6.438951039,704.1
6.44171729,704.2
6.444483542,704.3
6.447249794,704.4
6.450016046,704.5
6.452782297,704.6
6.455548549,704.7
6.458314801,704.8
6.461081053,704.9
6.463847305,705
6.466613556,705.1
6.469379808,705.2
6.47214606,705.3
6.474912312,705.4
6.477678563,705.5
6.480444815,705.6
6.483211067,705.7
6.485977319,705.8
6.48874357,705.9
6.491509822,706
6.494276074,706.1
6.497042326,706.2
6.499808577,706.3
6.502574829,706.4
6.505341081,706.5
6.508107333,706.6
6.510873585,706.7
6.513639836,706.8
6.516406088,706.9
6.51917234,707
6.521938592,707.1
6.524704843,707.2
6.527471095,707.3
6.530237347,707.4
6.533003599,707.5
6.53576985,707.6
6.538536102,707.7
6.541302354,707.8
6.544068606,707.9
6.546834858,708
6.549601109,708.1
6.552367361,708.2
6.555133613,708.3
6.557899865,708.4
6.560666116,708.5
6.563432368,708.6
6.56619862,708.7
6.568964872,708.8
6.571731123,708.9
6.574497375,709
6.577263627,709.1
6.580029879,709.2
6.582796131,709.3
6.585562382,709.4
6.588328634,709.5
6.591094886,709.6
6.593861138,709.7
6.596627389,709.8
6.599393641,709.9
6.602159893,710
6.604926145,710.1
6.607692396,710.2
6.610458648,710.3
6.6132249,710.4
6.615991152,710.5
6.618757404,710.6
6.621523655,710.7
6.624289907,710.8
6.627056159,710.9
6.629822411,711
6.632588662,711.1
6.635354914,711.2
6.638121166,711.3
6.640887418,711.4
6.643653669,711.5
6.646419921,711.6
6.649186173,711.7
6.651952425,711.8
6.654718676,711.9
6.657484928,712
6.66025118,712.1
6.663017432,712.2
6.665783684,712.3
6.668549935,712.4
6.671316187,712.5
6.674082439,712.6
6.676848691,712.7
6.679614942,712.8
6.682381194,712.9
6.685147446,713
6.687913698,713.1
6.690679949,713.2
6.693446201,713.3
6.696212453,713.4
6.698978705,713.5
6.701744957,713.6
6.704511208,713.7
6.70727746,713.8
6.710043712,713.9
6.712809964,714
6.715576215,714.1
6.718342467,714.2
6.721108719,714.3
6.723874971,714.4
6.726641222,714.5
6.729407474,714.6
6.732173726,714.7
6.734939978,714.8
6.73770623,714.9
6.740472481,715
6.743238733,715.1
6.746004985,715.2
6.748771237,715.3
6.751537488,715.4
6.75430374,715.5
6.757069992,715.6
6.759836244,715.7
6.762602495,715.8
6.765368747,715.9
6.768134999,716
6.770901251,716.1
6.773667503,716.2
6.776433754,716.3
6.779200006,716.4
6.781966258,716.5
6.78473251,716.6
6.787498761,716.7
6.790265013,716.8
6.793031265,716.9
6.795797517,717
6.798563768,717.1
6.80133002,717.2
6.804096272,717.3
6.806862524,717.4
6.809628775,717.5
6.812395027,717.6
6.815161279,717.7
6.817927531,717.8
6.820693783,717.9
6.823460034,718
6.826226286,718.1
6.828992538,718.2
6.83175879,718.3
6.834525041,718.4
6.837291293,718.5
6.840057545,718.6
6.842823797,718.7
6.845590048,718.8
6.8483563,718.9
6.851122552,719
6.853888804,719.1
6.856655056,719.2
6.859421307,719.3
6.862187559,719.4
6.864953811,719.5
6.867720063,719.6
6.870486314,719.7
6.873252566,719.8
6.876018818,719.9
6.87878507,720
6.881551321,720.1
6.884317573,720.2
6.887083825,720.3
6.889850077,720.4
6.892616329,720.5
6.89538258,720.6
6.898148832,720.7
6.900915084,720.8
6.903681336,720.9
6.906447587,721
6.909213839,721.1
6.911980091,721.2
6.914746343,721.3
6.917512594,721.4
6.920278846,721.5
6.923045098,721.6
6.92581135,721.7
6.928577601,721.8
6.931343853,721.9
6.934110105,722
6.936876357,722.1
6.939642609,722.2
6.94240886,722.3
6.945175112,722.4
6.947941364,722.5
6.950707616,722.6
6.953473867,722.7
6.956240119,722.8
6.959006371,722.9
6.961772623,723
6.964538874,723.1
6.967305126,723.2
6.970071378,723.3
6.97283763,723.4
6.975603882,723.5
6.978370133,723.6
6.981136385,723.7
6.983902637,723.8
6.986668889,723.9
6.98943514,724
6.992201392,724.1
6.994967644,724.2
6.997733896,724.3
7.000500147,724.4
7.003266399,724.5
7.006032651,724.6
7.008798903,724.7
7.011565155,724.8
7.014331406,724.9
7.017097658,725
7.01986391,725.1
7.022630162,725.2
7.025396413,725.3
7.028162665,725.4
7.030928917,725.5
7.033695169,725.6
7.03646142,725.7
7.039227672,725.8
7.041993924,725.9
7.044760176,726
7.047526428,726.1
7.050292679,726.2
7.053058931,726.3
7.055825183,726.4
7.058591435,726.5
7.061357686,726.6
7.064123938,726.7
7.06689019,726.8
7.069656442,726.9
7.072422693,727
7.075188945,727.1
7.077955197,727.2
7.080721449,727.3
7.0834877,727.4
7.086253952,727.5
7.089020204,727.6
7.091786456,727.7
7.094552708,727.8
7.097318959,727.9
7.100085211,728
7.102851463,728.1
7.105617715,728.2
7.108383966,728.3
7.111150218,728.4
7.11391647,728.5
7.116682722,728.6
7.119448973,728.7
7.122215225,728.8
7.124981477,728.9
7.127747729,729
7.130513981,729.1
7.133280232,729.2
7.136046484,729.3
7.138812736,729.4
7.141578988,729.5
7.144345239,729.6
7.147111491,729.7
7.149877743,729.8
7.152643995,729.9
7.155410246,730
7.158176498,730.1
7.16094275,730.2
7.163709002,730.3
7.166475254,730.4
7.169241505,730.5
7.172007757,730.6
7.174774009,730.7
7.177540261,730.8
7.180306512,730.9
7.183072764,731
7.185839016,731.1
7.188605268,731.2
7.191371519,731.3
7.194137771,731.4
7.196904023,731.5
7.199670275,731.6
7.202436527,731.7
7.205202778,731.8
7.20796903,731.9
7.210735282,732
7.213501534,732.1
7.216267785,732.2
7.219034037,732.3
7.221800289,732.4
7.224566541,732.5
7.227332792,732.6
7.230099044,732.7
7.232865296,732.8
7.235631548,732.9
7.238397799,733
7.241164051,733.1
7.243930303,733.2
7.246696555,733.3
7.249462807,733.4
7.252229058,733.5
7.25499531,733.6
7.257761562,733.7
7.260527814,733.8
7.263294065,733.9
7.266060317,734
7.268826569,734.1
7.271592821,734.2
7.274359072,734.3
7.277125324,734.4
7.279891576,734.5
7.282657828,734.6
7.28542408,734.7
7.288190331,734.8
7.290956583,734.9
7.293722835,735
7.296489087,735.1
7.299255338,735.2
7.30202159,735.3
7.304787842,735.4
7.307554094,735.5
7.310320345,735.6
7.313086597,735.7
7.315852849,735.8
7.318619101,735.9
7.321385353,736
7.324151604,736.1
7.326917856,736.2
7.329684108,736.3
7.33245036,736.4
7.335216611,736.5
7.337982863,736.6
7.340749115,736.7
7.343515367,736.8
7.346281618,736.9
7.34904787,737
7.351814122,737.1
7.354580374,737.2
7.357346626,737.3
7.360112877,737.4
7.362879129,737.5
7.365645381,737.6
7.368411633,737.7
7.371177884,737.8
7.373944136,737.9
7.376710388,738
7.37947664,738.1
7.382242891,738.2
7.385009143,738.3
7.387775395,738.4
7.390541647,738.5
7.393307898,738.6
7.39607415,738.7
7.398840402,738.8
7.401606654,738.9
7.404372906,739
7.407139157,739.1
7.409905409,739.2
7.412671661,739.3
7.415437913,739.4
7.418204164,739.5
7.420970416,739.6
7.423736668,739.7
7.42650292,739.8
7.429269171,739.9
7.432035423,740
7.434801675,740.1
7.437567927,740.2
7.440334179,740.3
7.44310043,740.4
7.445866682,740.5
7.448632934,740.6
7.451399186,740.7
7.454165437,740.8
7.456931689,740.9
7.459697941,741
7.462464193,741.1
7.465230444,741.2
7.467996696,741.3
7.470762948,741.4
7.4735292,741.5
7.476295452,741.6
7.479061703,741.7
7.481827955,741.8
7.484594207,741.9
7.487360459,742
7.49012671,742.1
7.492892962,742.2
7.495659214,742.3
7.498425466,742.4
7.501191717,742.5
7.503957969,742.6
7.506724221,742.7
7.509490473,742.8
7.512256724,742.9
7.515022976,743
7.517789228,743.1
7.52055548,743.2
7.523321732,743.3
7.526087983,743.4
7.528854235,743.5
7.531620487,743.6
7.534386739,743.7
7.53715299,743.8
7.539919242,743.9
7.542685494,744
7.545451746,744.1
7.548217997,744.2
7.550984249,744.3
7.553750501,744.4
7.556516753,744.5
7.559283005,744.6
7.562049256,744.7
7.564815508,744.8
7.56758176,744.9
7.570348012,745
7.573114263,745.1
7.575880515,745.2
7.578646767,745.3
7.581413019,745.4
7.58417927,745.5
7.586945522,745.6
7.589711774,745.7
7.592478026,745.8
7.595244278,745.9
7.598010529,746
7.600776781,746.1
7.603543033,746.2
7.606309285,746.3
7.609075536,746.4
7.611841788,746.5
7.61460804,746.6
7.617374292,746.7
7.620140543,746.8
7.622906795,746.9
7.625673047,747
7.628439299,747.1
7.631205551,747.2
7.633971802,747.3
7.636738054,747.4
7.639504306,747.5
7.642270558,747.6
7.645036809,747.7
7.647803061,747.8
7.650569313,747.9
7.653335565,748
7.656101816,748.1
7.658868068,748.2
7.66163432,748.3
7.664400572,748.4
7.667166823,748.5
7.669933075,748.6
7.672699327,748.7
7.675465579,748.8
7.678231831,748.9
7.680998082,749
7.683764334,749.1
7.686530586,749.2
7.689296838,749.3
7.692063089,749.4
7.694829341,749.5
7.697595593,749.6
7.700361845,749.7
7.703128096,749.8
7.705894348,749.9
7.7086606,750
7.711426852,750.1
7.714193104,750.2
7.716959355,750.3
7.719725607,750.4
7.722491859,750.5
7.725258111,750.6
7.728024362,750.7
7.730790614,750.8
7.733556866,750.9
7.736323118,751
7.739089369,751.1
7.741855621,751.2
7.744621873,751.3
7.747388125,751.4
7.750154377,751.5
7.752920628,751.6
7.75568688,751.7
7.758453132,751.8
7.761219384,751.9
7.763985635,752
7.766751887,752.1
7.769518139,752.2
7.772284391,752.3
7.775050642,752.4
7.777816894,752.5
7.780583146,752.6
7.783349398,752.7
7.78611565,752.8
7.788881901,752.9
7.791648153,753
7.794414405,753.1
7.797180657,753.2
7.799946908,753.3
7.80271316,753.4
7.805479412,753.5
7.808245664,753.6
7.811011915,753.7
7.813778167,753.8
7.816544419,753.9
7.819310671,754
7.822076922,754.1
7.824843174,754.2
7.827609426,754.3
7.830375678,754.4
7.83314193,754.5
7.835908181,754.6
7.838674433,754.7
7.841440685,754.8
7.844206937,754.9
7.846973188,755
7.84973944,755.1
7.852505692,755.2
7.855271944,755.3
7.858038195,755.4
7.860804447,755.5
7.863570699,755.6
7.866336951,755.7
7.869103203,755.8
7.871869454,755.9
7.874635706,756
7.877401958,756.1
7.88016821,756.2
7.882934461,756.3
7.885700713,756.4
7.888466965,756.5
7.891233217,756.6
7.893999468,756.7
7.89676572,756.8
7.899531972,756.9
7.902298224,757
7.905064476,757.1
7.907830727,757.2
7.910596979,757.3
7.913363231,757.4
7.916129483,757.5
7.918895734,757.6
7.921661986,757.7
7.924428238,757.8
7.92719449,757.9
7.929960741,758
7.932726993,758.1
7.935493245,758.2
7.938259497,758.3
7.941025749,758.4
7.943792,758.5
7.946558252,758.6
7.949324504,758.7
7.952090756,758.8
7.954857007,758.9
7.957623259,759
7.960389511,759.1
7.963155763,759.2
7.965922014,759.3
7.968688266,759.4
7.971454518,759.5
7.97422077,759.6
