AGE_ka,GR_gAPI
691.2473937,19.53611357
692.8029125,19.02290913
694.3584312,16.60659021
695.91395,14.61942486
697.4694688,13.67969638
699.0249876,12.27245572
700.5805064,10.76925331
702.1360252,10.19986488
703.6915439,10.60625402
705.2470627,11.33622493
706.0248221,11.50782795
706.8025815,10.27966761
707.5803409,9.568733795
708.3581003,10.61807803
709.1358597,11.99209341
709.9136191,13.23581982
710.6913785,11.82075953
711.4691378,9.663161559
712.2468972,8.120053916
713.0246566,7.828732236
713.802416,8.24789347
714.5801754,11.13564307
715.3579348,10.67737063
716.1356942,10.87991262
716.9134536,10.88683921
717.691213,11.49074921
718.4689724,10.1658183
719.2467318,9.947470843
720.0244911,9.617346378
720.8022505,10.2075691
722.3577693,11.50255906
723.9132881,12.4575189
725.4688069,12.02520289
727.0243257,11.15371021
728.5798444,11.15503496
730.1353632,10.38717233
731.690882,9.80899348
733.2464008,10.41051457
734.0241602,11.73029698
734.8019196,12.20686908
735.579679,11.11055677
736.3574384,11.53573625
737.1351977,13.52020475
737.9129571,14.94218717
738.6907165,15.41865173
739.4684759,15.01843643
740.2462353,14.06807213
741.0239947,13.77058811
742.5795135,13.80367115
744.1350323,13.80236638
745.6905511,13.56590664
747.2460698,12.87486541
748.8015886,12.05815811
750.3571074,13.45456937
751.9126262,14.85609769
753.468145,14.8503589
755.0236637,13.70586638
756.5791825,13.62254577
758.1347013,13.75967008
759.6902201,14.20704055
761.2457389,14.51728226
762.8012577,13.97450535
764.3567764,12.81458509
765.9122952,11.02038336
767.467814,10.06826825
768.2455734,10.44939337
769.0233328,12.64605352
769.8010922,13.60440165
770.5788516,12.3827673
772.1343703,10.70369173
773.6898891,10.1124108
775.2454079,11.49836197
776.8009267,13.07421824
778.3564455,12.38773425
781.467483,12.03309743
783.0230018,12.66254648
786.1340394,13.18936906
789.2450769,13.07633564
792.3561145,14.54991522
793.9116333,17.9304774
794.6893927,20.27506559
795.4671521,23.11897803
797.0226709,22.8947085
798.5781896,20.79887934
799.355949,19.28181714
800.1337084,18.30950535
801.6892272,16.88087892
803.244746,15.40440134
806.3557836,15.0983011
809.4668211,14.62667026
812.5778587,13.24088507
814.1333775,12.50684
815.6888962,13.66898157
817.244415,14.09919333
818.7999338,13.28991409
819.5776932,11.79798583
820.3554526,11.14161638
821.133212,11.13641094
821.9109714,11.24424711
822.6887308,12.55079147
823.4664902,13.24471197
824.2442495,13.17298793
825.0220089,13.17686068
825.7997683,13.55735465
826.5775277,12.47172168
827.3552871,11.53332688
828.1330465,12.82623307
828.9108059,13.05178898
829.6885653,12.41525651
831.2440841,12.59790378
832.7996028,13.1601063
834.3551216,13.67018877
835.9106404,13.91264362
837.4661592,14.02321003
839.021678,13.50651735
840.5771968,12.50636094
842.1327155,12.4821243
843.6882343,12.68347864
845.2437531,12.74176512
846.7992719,12.50289509
847.5770313,12.29811373
848.3547907,11.93975591
849.9103094,11.81026824
851.4658282,13.10269
852.2435876,15.61749756
853.021347,15.88794071
853.7991064,16.5716222
854.5768658,16.3090211
856.1323846,16.12576168
857.6879034,15.75161898
859.2434221,14.84767874
860.7989409,14.69942803
862.3544597,14.39701449
863.9099785,13.66882346
865.4654973,12.49529633
867.0210161,11.62555018
868.5765348,11.16403047
870.1320536,11.03156171
871.6875724,10.94180021
873.2430912,10.77084126
874.79861,10.84487843
876.3541287,11.10264601
877.9096475,11.37849189
879.4651663,10.6253558
881.0206851,9.732470837
882.5762039,9.772219079
884.1317227,10.70382819
885.6872414,11.34842887
887.2427602,11.83716835
888.798279,12.2297973
890.3537978,12.89175724
891.9093166,13.41533551
893.4648353,13.21565428
895.0203541,11.95799538
896.5758729,11.16486661
898.1313917,11.05455706
899.6869105,12.08956656
901.2424293,12.87902772
902.797948,13.2521126
904.3534668,12.80334874
905.9089856,12.17042039
907.4645044,11.82438895
909.0200232,11.73701076
910.5176545,11.31570504
911.9167208,10.7940099
913.3157871,10.60203186
914.7148534,11.19269323
916.1139197,12.75839517
917.512986,13.45538391
918.9120523,14.09357567
920.3111186,14.00980478
921.7101849,13.73863648
924.5083175,14.03508213
927.30645,14.41247102
930.1045826,14.84397822
932.9027152,15.66181559
935.7008478,17.78949194
938.4989804,19.85189625
941.297113,20.94329591
944.0952456,21.55166585
946.8933782,21.07264832
949.6915107,18.97743228
951.090577,15.58494178
953.8887096,13.9850032
956.6868422,13.30457016
959.4849748,13.87878795
962.2831074,14.00464811
965.08124,13.88986465
966.4803063,13.68483244
967.8793725,13.25424934
969.2784388,13.04748362
970.6775051,13.21623071
972.0765714,13.44916835
972.7761046,13.6936074
973.4756377,14.25636971
974.1751709,14.6657252
974.874704,14.88144504
975.5742372,14.8756701
976.2737703,13.74581184
976.9733035,12.9822274
977.6728366,12.50407278
978.3723697,12.25686386
979.0719029,12.21708197
979.771436,12.19698717
980.4709692,12.22116186
981.1705023,11.95459969
981.8700355,12.18370336
982.5695686,12.5830758
983.2691018,12.50670669
983.9686349,12.36693924
984.6681681,12.31007
985.3677012,11.72565559
986.0672344,11.36194391
986.7667675,11.51704971
987.4663007,11.67215552
988.1658338,11.82726133
988.8653669,11.98236714
989.5649001,12.13747294
990.2644332,12.29257875
990.9639664,12.44768456
991.6634995,12.60279036
992.3630327,12.75789617
993.0625658,12.91300198
994.4616321,13.06810779
995.8606984,14.23316475
997.2597647,15.04606042
998.658831,15.53040071
1000.057897,16.50676375
1001.456964,18.09192593
1002.85603,20.01766094
1004.255096,20.83638934
1005.654162,21.34660549
1007.053229,21.07757189
1007.752762,20.09813325
1008.452295,19.49017675
1009.151828,17.39522063
1009.851361,14.48241591
1010.550894,13.2402015
1011.250428,13.02546228
1011.949961,13.41221084
1012.649494,14.08811504
1013.349027,13.97023094
1014.04856,13.26383134
1014.748093,13.32677399
1015.447627,13.4869026
1016.14716,13.91453168
1016.846693,14.46222008
1017.546226,15.10056622
1018.245759,15.59383575
1018.945292,15.73656979
1019.644825,15.71243488
1020.344359,15.2833911
1021.043892,15.01074617
1021.743425,14.71470984
1022.442958,14.23973982
1023.142491,13.6038369
1023.842024,13.44048457
1025.241091,14.45686843
1026.640157,15.17115381
1028.039223,16.44069134
1029.438289,18.9976643
1030.837356,20.96701336
1032.236422,22.78845693
1033.635488,23.33783423
1035.034555,23.14678732
1036.433621,21.71145126
1037.832687,18.64577984
1038.53222,15.90883024
1039.231754,14.63576685
1039.931287,14.63469808
1040.63082,14.83544942
1041.330353,14.97084858
1042.029886,14.4720278
1042.729419,13.65255215
1043.428952,13.52430606
1044.128486,13.75754517
1044.828019,13.94346197
1045.527552,15.41928929
1046.227085,16.0615801
1046.926618,15.52901827
1047.626151,15.25331213
1048.325684,16.01636029
1049.025218,16.9392015
1050.424284,18.36960614
1051.82335,19.9833543
1053.222416,21.11825934
1054.621483,22.9111478
1056.020549,23.7652969
1057.419615,22.73905895
1058.818682,20.99574575
1060.217748,19.51297139
1061.616814,19.60385806
1063.01588,19.90954622
1064.414947,20.88454667
1065.814013,20.70820404
1067.213079,18.98770346
1068.612146,17.10998488
1069.311679,14.93414367
1070.011212,13.88219858
1070.710745,12.98551932
1071.410278,13.01656732
1072.109811,13.57974252
1072.809345,13.51199071
1073.508878,12.95493399
1074.208411,13.52782709
1074.907944,14.31809533
1075.607477,13.63252189
1076.30701,13.17586882
1077.006543,13.04425927
1077.706077,12.49922499
1078.40561,12.01674346
1079.105143,12.23993643
1079.804676,13.8888189
1080.504209,14.73398614
1081.203742,14.81197785
1081.903275,14.15267289
1082.602809,13.48935835
1083.302342,13.14181409
1084.001875,13.36271593
1084.701408,14.08630465
1085.400941,15.73779021
1086.100474,17.26611934
1086.800007,18.1511263
1087.499541,18.85832315
1088.199074,19.3181763
1088.898607,18.13568835
1089.59814,16.24606766
1090.297673,15.29711858
1090.997206,14.60433433
1092.396273,13.95772835
1093.795339,12.89486567
1095.194405,12.93017591
1096.593472,13.8038236
1097.992538,14.16380971
1099.391604,14.02139528
1100.79067,12.90630887
1102.189737,11.73605357
1103.588803,11.56636165
1104.987869,12.73245591
1106.386936,12.66081811
1107.086469,12.25371717
1107.786002,12.64700995
1109.185068,13.55993331
1110.584134,13.61340811
1111.983201,13.50517562
1112.682734,13.76504667
1113.382267,13.9897148
1114.0818,12.67222714
1114.781333,11.80313535
1115.480866,12.05528606
1116.1804,12.54288428
1116.879933,12.94459234
1117.579466,13.47569921
1118.278999,13.5140611
1118.978532,13.63494801
1119.678065,13.50353488
1120.377599,13.72735255
1121.077132,13.87828367
1121.776665,13.28476268
1122.476198,12.9258622
1123.175731,13.07644034
1123.875264,12.56763472
1124.574797,11.60432869
1125.973864,10.81315378
1127.37293,11.26525102
1128.771996,11.71078388
1130.171063,11.57674504
1131.570129,12.4941748
1132.969195,11.70061344
1134.368261,11.69802215
1135.767328,12.23483756
1137.166394,10.90007134
1138.56546,10.52457213
1139.964527,10.48253055
1141.363593,10.21898087
1142.762659,10.59202706
1144.161725,11.46237803
1145.560792,11.22955979
1146.959858,11.33188399
1148.358924,11.70404961
1149.757991,12.36134811
1151.157057,12.88713971
1152.556123,12.87458882
1153.95519,12.47265793
1155.354256,13.11843294
1156.753322,13.51299331
1158.152388,13.5172485
1159.551455,13.09030352
1160.950521,12.76565315
1162.349587,12.24299291
1163.748654,11.79689895
1165.14772,11.82584732
1166.546786,11.59235759
1167.945852,11.36523297
1169.344919,11.64167819
1170.743985,12.56744617
1172.143051,13.355879
1173.542118,13.56346441
1174.941184,13.4564548
1176.34025,13.41676659
1177.739317,13.61423614
1179.138383,13.84848669
1180.537449,13.52315711
1181.936515,13.31685693
1183.335582,13.94755457
1184.734648,14.92155171
1186.133714,15.3041378
1186.833247,15.18825979
1187.532781,14.64857171
1188.232314,13.68956236
1188.931847,12.97153885
1189.63138,13.19339499
1190.330913,13.71287535
1191.030446,14.34428255
1191.729979,14.04057367
1192.429513,14.40479165
1193.129046,13.95977265
1193.828579,13.38871273
1194.528112,13.2428389
1195.227645,12.93586619
1195.927178,13.65651037
1196.626711,13.41482929
1197.326245,13.00458084
1198.025778,13.1247021
1198.725311,14.31504748
1199.424844,14.28381709
1200.124377,13.1256826
1200.82391,12.69038496
1201.523444,12.72145184
1202.92251,12.72318462
1204.321576,13.01774283
1205.720642,12.80986438
1207.119709,12.08580037
1208.518775,11.75911701
1209.917841,11.85566207
1211.316908,11.45542394
1212.715974,10.44025575
1214.11504,9.993169703
1215.514106,10.08229229
1216.913173,10.88934354
1218.312239,12.02415698
1219.711305,13.03634517
1221.110372,13.7596911
1222.509438,14.01429331
1223.908504,13.96211003
1225.30757,13.6515663
1226.706637,12.47685121
1228.105703,11.74785097
1229.504769,12.06044929
1230.903836,12.26985732
1231.603369,12.82608819
1232.302902,14.05632409
1233.002435,15.53958769
1233.701968,15.93942291
1234.401501,15.00727992
1235.101035,14.00767176
1235.800568,13.23093808
1236.500101,12.79524465
1237.199634,12.52655507
1237.899167,12.52263816
1238.5987,12.5331963
1239.298233,12.89133961
1239.997767,13.86964234
1240.6973,14.94652858
1241.396833,14.94589604
1242.096366,14.58496034
1242.795899,14.46080512
1243.495432,13.54021806
1244.194965,13.17052331
1244.894499,13.2071311
1245.594032,13.28959071
1246.293565,13.42947596
1246.993098,13.83847
1247.692631,14.26893698
1248.392164,13.95941992
1249.091697,13.32667252
1249.791231,13.35685121
1250.490764,14.12246885
1251.88983,14.0539715
1253.288896,13.48753318
1254.687963,12.01222871
1256.087029,11.09011874
1257.486095,12.79350052
1258.885162,13.24313402
1260.284228,13.45887181
1261.683294,13.67292186
1263.08236,13.77157268
1264.481427,13.54941055
1265.880493,13.61653706
1267.279559,13.75469262
1268.678626,12.99752039
1270.077692,12.08769194
1270.777225,12.36750352
1271.476758,13.51631945
1272.176291,13.3470806
1272.875824,12.93588354
1273.575358,13.38769898
1274.274891,13.31881614
1274.974424,13.94000357
1275.673957,15.56518047
1276.37349,16.55707349
1277.073023,16.35167126
1277.772556,15.48685362
1278.47209,14.19021845
1279.171623,11.91261701
1279.871156,12.24327126
1280.570689,14.17547745
1281.270222,14.99998927
1281.969755,15.19742354
1282.669289,15.23970218
1283.368822,15.69991874
1284.068355,15.87299213
1284.767888,16.6515011
1285.467421,17.00951619
1286.166954,17.14441457
1286.866487,16.85556123
1287.566021,16.37315785
1288.265554,16.04568079
1288.965087,15.56505927
1289.66462,15.45438291
1290.364153,14.99361961
1291.063686,14.21547646
1291.763219,15.52782357
1292.462753,16.56120756
1293.162286,16.88896268
1293.861819,16.34357428
1294.561352,15.89579134
1295.260885,15.90618388
1296.659951,15.08502598
1298.059018,14.63842693
1299.458084,14.73686081
1300.85715,14.78679404
1302.256217,14.54724244
1303.655283,13.7944473
1305.054349,12.94821475
1306.453415,11.90945921
1307.852482,12.2340989
1309.251548,12.65678173
1310.650614,13.17674598
1312.049681,13.61510289
1313.448747,13.47321268
1314.847813,12.92292606
1316.24688,12.6893964
1317.645946,12.79897139
1319.045012,13.19000929
1320.444078,13.73892517
1321.843145,14.04683415
1323.242211,14.0384037
1324.641277,13.6104495
1326.040344,13.35882031
1327.43941,13.48643339
1328.838476,13.0961126
1330.237542,12.65158126
1331.636609,13.18083693
1333.035675,12.9286306
1334.434741,12.75877748
1335.833808,12.40673811
1337.232874,11.86045433
1338.63194,11.63813276
1340.031007,11.34075252
1341.430073,12.39559412
1342.829139,13.84925743
1344.228205,14.58675339
1345.627272,13.87137436
1347.026338,13.42696123
1348.425404,13.23292362
1349.824471,14.35296837
1351.223537,14.81336113
1352.622603,14.51849236
1354.021669,13.69891499
1355.420736,13.41448213
1356.819802,12.31720417
1358.218868,12.54171806
1359.617935,12.56825486
1361.017001,12.18217795
1362.416067,12.55510879
1363.815134,13.54801682
1365.2142,14.33614181
1366.613266,15.23892066
1368.012332,14.73683614
1369.411399,13.93847803
1370.810465,13.08180302
1372.209531,12.06712375
1373.608598,12.36236181
1375.007664,12.88900381
1376.40673,12.65480478
1377.805796,12.52650961
1379.204863,12.83028913
1380.603929,13.04708575
1382.002995,12.44396039
1383.402062,11.85884675
1384.801128,11.76601331
1386.200194,11.79926079
1387.599261,12.06843879
1388.998327,12.14217459
1390.397393,11.72804016
1391.796459,11.36622562
1393.195526,11.23504512
1394.594592,11.72977622
1395.993658,12.01916667
1397.392725,12.29747202
1398.791791,13.0628426
1400.190857,13.91338171
1401.589923,14.51461181
1402.98899,15.03542236
1404.388056,15.68666614
1405.787122,16.13658609
1407.186189,16.16687189
1408.585255,15.0742721
1409.984321,13.60490895
1411.383387,12.83145921
1412.782454,13.24491407
1414.18152,14.3432847
1415.580586,14.81539118
1416.979653,14.55466835
1418.378719,14.65440929
1419.777785,13.96795291
1421.176852,13.66029696
1422.575918,12.60662787
1423.974984,12.05887039
1425.37405,12.03834769
1426.773117,12.35120451
1428.172183,12.81948472
1429.571249,13.58355551
1430.970316,14.1579421
1432.369382,14.02883449
1433.768448,13.58009496
1435.167514,13.58138157
1436.566581,14.19198252
1437.965647,14.18006045
1439.364713,13.46042449
1440.76378,12.95578827
1442.162846,12.28115974
1443.561912,12.88661097
1444.960979,14.31240299
1446.360045,14.33121451
1447.759111,13.45462948
1449.158177,12.28775
1450.557244,11.98343714
1451.95631,12.02797436
1453.355376,12.52727882
1454.754443,13.65487407
1456.153509,14.42041906
1457.552575,15.10523008
1458.252108,15.11311787
1458.951641,14.03041336
1459.651175,13.91222858
1460.350708,14.18694745
1461.050241,13.84398577
1461.749774,13.94865087
1462.449307,14.56946598
1463.14884,15.36099029
1463.848373,14.62334496
1464.547907,13.42305399
1465.24744,12.5959522
1465.946973,13.27131417
1466.646506,14.85038759
1467.346039,15.39551877
1468.045572,14.49318803
1468.745106,13.75146192
1469.444639,12.4977901
1470.144172,12.0210785
1470.843705,12.30598417
1471.543238,12.60759835
1472.242771,12.05958457
1472.942304,11.03043672
1473.641838,11.25591499
1474.341371,11.95579465
1475.040904,13.0873027
1475.740437,13.53956176
1476.43997,14.04660535
1477.139503,14.06743131
1477.839036,14.05463315
1478.53857,13.67672378
1479.238103,13.03695774
1479.937636,12.66611538
1480.637169,12.82955276
1481.336702,13.76881021
1482.036235,13.97369184
1482.735768,13.58418803
1483.435302,13.20680661
1484.134835,13.77792593
1484.834368,12.97745874
1485.533901,11.79053076
1486.233434,12.0126279
1486.932967,12.71797827
1487.6325,12.69202446
1488.332034,12.63257493
1489.031567,13.22933354
1489.7311,13.11668493
1490.430633,12.49868349
1491.130166,12.30477008
1491.829699,12.96057627
1492.529232,14.26833315
1493.228766,14.66444945
1493.928299,15.02382047
1494.627832,15.74163756
1495.327365,15.49109512
1496.026898,15.3736843
1496.726431,15.93499924
1497.425965,15.20331945
1498.125498,15.22854517
1498.825031,14.06946205
1499.524564,13.46681063
1500.224097,13.9945027
1500.92363,14.2181216
1501.623163,13.48760504
1502.322697,12.69542226
1503.02223,12.90947213
1503.721763,14.18045598
1505.120829,15.00683026
1506.519895,16.14412134
1507.918962,16.83631724
1509.318028,17.15914811
1510.766774,17.49670423
1512.217056,17.16081189
1512.942198,16.34081031
1513.667339,16.63172601
1514.39248,16.99132039
1515.117621,16.54733719
1515.842763,15.70585425
1516.567904,16.27746575
1517.293045,16.47921475
1518.018186,15.81292042
1518.743328,15.40832882
1519.468469,16.05735244
1520.19361,17.17170333
1520.918751,17.4595963
1521.643893,18.31168921
1522.369034,18.03323843
1523.094175,18.61522992
1523.819316,19.07601446
1525.269599,18.07487388
1526.719881,17.49780921
1528.170164,16.72882144
1529.620446,15.68428068
1531.070729,15.74110772
1532.521011,16.39640845
1533.971294,16.44907092
1535.421576,16.1001011
1536.871859,15.96067635
1538.322141,15.89721034
1539.772424,16.17514945
1541.222706,16.13667661
1542.672989,15.99089037
1544.123271,17.02983874
1545.573554,18.7666664
1547.023836,19.5989105
1548.474119,19.60476252
1549.924401,18.42634302
1551.374684,16.6410289
1552.824966,16.32164984
1554.275249,16.96126066
1555.725531,16.36047483
1557.175814,15.95004795
1557.900955,15.36425514
1558.626096,15.00287719
1559.351237,15.03592079
1560.076379,15.20348969
1560.80152,14.18267352
1561.526661,14.67930693
1562.251802,16.17410777
1562.976944,18.22638178
1564.427226,19.81355031
1565.877508,19.72958703
1567.327791,19.50946598
1568.778073,19.45037976
1570.228356,19.44569304
1571.678638,18.21407016
1573.128921,17.96552559
1574.579203,16.27639554
1576.029486,15.69612982
1577.479768,15.7426078
1578.930051,15.66279013
1580.380333,15.93888367
1581.830616,16.0310626
1583.280898,15.5607458
1584.00604,15.392359
1584.731181,15.94256795
1585.456322,17.0643995
1586.181463,17.81519094
1586.948157,17.54951378
1587.72945,17.61845294
1588.510742,17.35801378
1589.292035,17.4209337
1590.073328,17.32958987
1590.854621,17.47848331
1591.635914,17.76710748
1592.417207,18.3126163
1593.979792,18.06625052
1595.542378,17.8125148
1597.104964,18.45835192
1598.667549,19.16100486
1600.230135,18.22585654
1601.792721,16.97088598
1603.355307,16.2933285
1604.136599,16.40133803
1604.917892,17.12566423
1605.699185,16.73782234
1606.480478,15.90679268
1607.261771,16.44654307
1608.043064,16.79604903
1609.605649,16.7727852
1611.168235,16.63745648
1612.730821,16.60340963
1614.293406,16.85676331
1615.855992,17.84469228
1617.418578,18.32320709
1618.981164,17.60429528
1620.543749,16.528291
1622.106335,15.9224684
1623.668921,15.16042441
1625.231506,16.23481913
1626.794092,16.52879895
1628.356678,16.72207024
1629.919263,16.8169815
1631.481849,16.96095963
1633.044435,17.21249559
1634.607021,17.71111197
1636.169606,18.64153913
1637.732192,18.28227236
1639.294778,17.26533976
1640.857363,16.9222516
1642.419949,16.55036394
1643.982535,15.15790302
1645.54512,14.40625585
1647.107706,14.54882992
1648.670292,15.04220407
1650.232878,15.18522777
1651.795463,14.98714126
1653.358049,14.6633773
1654.920635,14.36140556
1655.701928,14.63715402
1656.48322,15.34439588
1657.264513,15.78130486
1658.045806,15.14182024
1658.827099,14.94562412
1659.608392,15.15461063
1661.170977,15.51042638
1661.95227,15.67634087
1662.733563,15.60524732
1663.514856,16.32698433
1664.296149,18.45222501
1665.077442,18.25633751
1665.858735,17.48677386
1667.765794,17.71262449
1669.74847,18.06413236
1671.731146,17.50663843
1673.713822,16.44176556
1675.696498,16.03296005
1677.679174,16.35775638
1679.66185,17.37191307
1681.644526,18.79098583
1683.627202,19.57168
1685.609878,19.03059638
1687.592554,17.10934042
1689.57523,16.76244299
1691.557906,17.68370171
1693.540582,17.87360265
1695.523258,16.79837441
1697.505933,16.77309247
1699.488609,17.54019168
1701.471285,17.52654992
1703.453961,17.40540236
1705.436637,17.98893024
1707.419313,18.23977787
1709.401989,18.24348549
1711.384665,18.04263126
1713.367341,18.12999898
1715.350017,17.56153703
1717.332693,17.63681667
1719.315369,16.61917354
1721.298045,16.22040682
1723.280721,16.15969265
1725.263397,16.44446268
1727.246073,17.09981428
1729.228749,17.29368504
1731.211425,16.6686063
1733.194101,16.60254047
1735.176776,16.1559278
1737.159452,15.3937778
1739.142128,15.45108268
1741.124804,16.5117869
1743.10748,17.80527685
1745.090156,17.79276924
1747.072832,16.50347144
1749.055508,16.80476079
1751.038184,16.94315186
1753.02086,16.65734189
1755.003536,15.5982685
1756.986212,15.3754621
1758.968888,15.0884252
1760.951564,15.37633795
1762.93424,15.69566698
1764.916916,15.72513257
1768.882268,16.29967535
1772.847619,15.7693879
1774.830295,15.43241344
1776.812971,16.50920953
1778.795647,16.28658853
1780.778323,16.5995831
1782.760999,15.92207858
1784.743675,15.76745071
1786.726351,16.40037656
1788.709027,17.32835535
1790.691703,17.62794102
1792.674379,16.8435121
