AGE(ka),GR(gAPI)
2655.409606,15.58035895
2659.42378,16.27432299
2663.437955,16.62378992
2667.452129,16.51839438
2671.466304,16.84620892
2675.480478,17.54910551
2679.494653,17.9667237
2683.508827,17.12516638
2687.523002,16.81912937
2691.537176,17.57703504
2695.55135,17.32939336
2699.565525,17.31589394
2703.579699,16.29450703
2707.593874,15.92398816
2711.608048,14.58967425
2715.622223,14.11723008
2719.636397,15.38296226
2723.650572,16.37416913
2727.664746,16.74783394
2731.678921,15.81217654
2735.693095,15.62560488
2739.707269,15.72782877
2743.721444,14.77210304
2747.735618,13.5685474
2751.749793,13.99459766
2755.763967,13.89628525
2759.778142,15.12501417
2763.792316,16.97187257
2767.806491,18.40247738
2771.820665,18.2767622
2775.83484,17.01367312
2779.849014,16.30670609
2783.863188,16.72612276
2787.877363,16.25276026
2791.891537,15.78429297
2795.905712,16.91292717
2799.919886,18.30345735
2803.934061,18.62336654
2807.948235,18.56596535
2812.308478,18.12896168
2818.358349,16.39828598
2824.40822,15.8643022
2830.458091,16.97251864
2836.507962,18.16396483
2842.557833,18.53175378
2848.607704,17.72904711
2854.657575,18.04429845
2860.707446,18.51777614
2866.757317,17.56131927
2872.807188,16.36003685
2878.857059,16.45470598
2884.90693,16.69159735
2890.956801,16.48395661
2897.006672,15.99924701
2903.056543,15.47644108
2909.106414,15.74713136
2915.156285,16.67146732
2921.206156,16.73625186
2927.256028,17.39627706
2933.305899,16.93347929
2939.35577,17.35804911
2945.405641,18.36387346
2951.455512,18.84001677
2957.505383,18.27641289
2963.555254,17.17415037
2969.605125,17.10972835
2975.654996,17.77412861
2981.704867,17.86425168
2987.754738,16.98571748
2993.804609,15.62902982
2999.85448,14.78390412
3005.904351,14.72114614
3011.954222,15.23219958
3018.004093,15.85968199
3024.053964,16.36382394
3030.103835,16.49938646
3036.153706,15.52298837
3042.203577,14.14926134
3048.253448,14.42376333
3054.303319,14.45080745
3060.35319,13.64836858
3066.403061,13.36662265
3072.452932,14.65714593
3078.502803,16.5520411
3084.552674,17.83031433
3090.602545,17.91976906
3096.652416,16.26672079
3102.702287,16.39163386
3108.752158,17.32661018
3114.802029,17.1316752
3120.8519,16.24087588
3126.901771,16.20388171
3132.951642,16.48417787
3139.001513,15.95411252
3145.051384,16.05779677
3151.101255,15.79896874
3157.151126,15.16864239
3163.177711,15.99876084
3168.063247,17.59075528
3172.948784,18.64388339
3177.83432,18.50569087
3182.719857,17.61858976
3187.605393,17.80921165
3192.49093,17.35825226
3197.376467,17.52825488
3202.262003,16.97126147
3207.14754,17.43948869
3212.033076,17.33244669
3216.918613,16.28899318
3221.804149,16.62792152
3226.689686,17.0851737
3231.575222,17.81995176
3236.460759,19.25896593
3241.346295,19.68797654
3246.231832,18.66600808
3251.117369,17.67696386
3256.002905,17.35346276
3260.888442,16.45228871
3265.773978,16.85600963
3270.659515,19.06190937
3275.545051,20.42018766
3280.430588,20.75813223
3285.316124,20.23735764
3290.201661,18.79724937
3295.087198,19.21393916
3299.972734,18.43015701
3304.858271,18.05688664
3309.743807,19.19651157
3314.629344,19.45399772
3319.51488,18.4086073
3322.950808,17.12223554
3326.170127,18.01712685
3329.389447,19.16360787
3332.608766,20.70224782
3335.828086,20.57021339
3339.047405,19.96975701
3342.266724,19.7886757
3345.486044,18.45604496
3348.705363,16.98240375
3351.924683,16.79709068
3355.144002,17.62668882
3358.363322,18.27320045
3361.582641,18.60428312
3364.80196,20.0024278
3368.02128,20.90148278
3371.240599,21.11705543
3374.459919,21.2079822
3377.679238,20.94994223
3380.898558,20.00221488
3384.117877,19.92887142
3387.337196,19.46025304
3390.556516,18.52805346
3393.775835,18.88623024
3396.995155,19.20110562
3400.214474,18.19959123
3403.433794,18.74704228
3406.653113,20.59221249
3409.872432,21.31514163
3413.091752,20.17663559
3416.311071,18.38228357
3419.530391,18.2067574
3422.74971,17.66192276
3425.96903,17.79673
3429.188349,17.79450861
3432.407668,17.71758646
3435.626988,18.42484
3438.846307,19.53962748
3442.065627,19.85347543
3445.284946,18.93608908
3448.504266,18.88936596
3451.723585,18.8905437
3454.942905,18.12443514
3458.162224,18.60131803
3461.381543,19.78409071
3464.600863,20.8298442
3467.959829,20.26525622
3471.615545,20.27854472
3475.271261,19.4344411
3478.926977,18.31474113
3482.582693,18.19070835
3486.238408,18.03468735
3489.894124,17.74524766
3493.54984,18.35854488
3497.205556,18.74611003
3500.861272,19.19241974
3504.516988,18.7428126
3508.172704,18.19697816
3511.82842,19.15774381
3515.484135,19.91515811
3519.139851,20.01139696
3522.795567,20.04030029
3526.451283,19.76550795
3530.106999,18.72946575
3533.762715,16.738751
3537.418431,15.74677709
3541.074147,17.10336226
3544.729862,19.31158934
3548.385578,21.12759748
3552.041294,22.01165832
3555.69701,21.00077184
3559.352726,20.52424827
3563.008442,19.25427063
3566.664158,18.4894605
3570.319873,19.50189724
3573.975589,20.70104871
3577.631305,21.39231
3581.287021,22.28916024
3584.942737,22.56892769
3588.598453,22.40387948
3592.254169,21.7915652
3595.909885,20.68220205
3599.5656,20.05412462
3603.221316,19.81635449
3606.877032,19.85715541
3610.532748,20.31062591
3614.188464,21.31424953
3617.84418,23.29963769
3621.499896,25.37877409
3625.155612,27.16522685
3628.811327,28.72302079
3632.314628,29.97916231
3635.405841,30.57460063
3638.497054,29.97293554
3641.588268,30.67810152
3644.679481,32.12722528
3647.770695,31.83822832
3650.861908,30.35336218
3653.953121,29.43457559
3657.044335,29.25011829
3660.135548,27.95753047
3663.226762,27.42684205
3666.317975,28.97866226
3669.409188,29.4430695
3672.500402,30.32407709
3675.591615,30.01092774
3678.682828,28.67552785
3681.774042,28.1401689
3684.865255,28.6754248
3687.956469,29.60802701
3691.047682,30.91729874
3694.138895,31.33191811
3697.230109,30.8487748
3700.321322,31.54602992
3703.412536,31.0244137
3707.51784,31.34286714
3713.34984,31.92843669
3719.18184,31.58216491
3725.01384,31.56257908
3730.84584,31.62380213
3736.67784,30.90386199
3742.50984,29.73099701
3748.34184,29.16066551
3754.17384,29.8188895
3760.00584,31.59421853
3765.748428,33.30787307
3771.338772,33.84554593
3776.929117,32.80594488
3782.519462,33.10364331
3788.109807,32.14280619
3793.700152,31.3930048
3799.290497,32.52332685
3804.880841,32.11424123
3810.471186,31.56565748
3816.061531,30.04691016
3821.651876,28.71489703
3827.242221,28.80533084
3832.832566,28.39296772
3838.42291,29.13262924
3844.013255,30.90192945
3849.6036,31.34768291
3855.193945,29.36337761
3860.78429,27.02393748
3866.374634,25.38957134
3871.964979,26.37320798
3877.555324,26.88931501
3883.145669,26.35059913
3888.736014,25.76661871
3894.326359,27.14885588
3899.916703,29.50114575
3905.507048,31.61655782
3911.097393,32.10314995
3916.687738,31.47568283
3922.278083,30.08375265
3927.868428,28.60563651
3933.458772,27.48538654
3939.049117,28.19840921
3944.639462,29.76421682
3950.229807,29.4528226
3955.820152,27.92576021
3961.410497,28.18184409
3966.744515,29.05155181
3970.198807,30.30589236
3973.6531,32.03633877
3977.107392,33.92406874
3980.561684,34.51002383
3984.015977,32.70354559
3987.470269,32.01898087
3990.924561,31.658719
3994.378854,29.615369
3997.833146,27.67655504
4001.287439,27.71857591
4004.741731,28.67155388
4008.196023,29.5088111
4011.650316,30.70275152
4015.104608,30.85050386
4018.5589,30.2198226
4022.013193,30.47761774
4025.467485,30.85324029
4028.921777,30.65358496
4032.37607,31.91546454
4035.830362,34.56176735
4039.284654,34.73527181
4042.591975,34.55343218
4045.788423,33.23627042
4048.984872,33.63555346
4052.18132,33.22148423
4055.377768,31.81447525
4058.574216,31.54070307
4061.770664,31.17014396
4064.967112,30.67878522
4068.16356,30.37447307
4071.360008,29.22442136
4074.556456,29.32215669
4077.752904,29.59875079
4080.949352,31.04393304
4084.145801,31.5489774
4087.342249,31.96757504
4090.538697,31.38021549
4093.735145,28.36439822
4096.931593,26.12837929
4100.128041,25.27975507
4103.324489,25.78554231
4106.520937,26.84015
4109.717385,26.75390381
4112.913833,28.01295982
4116.110281,29.03803906
4119.30673,27.93257444
4122.503178,29.29366325
4125.699626,31.97103441
4128.896074,33.1845606
4132.092522,33.05509866
4135.28897,33.13511591
4138.485418,33.49222031
4141.681866,32.54674367
4144.878314,30.81811559
4148.074762,29.33908039
4151.27121,28.16821325
4154.467658,28.64522402
4157.664107,30.20477047
4161.20835,30.13369483
4164.76335,28.99346354
4168.31835,29.57584822
4171.87335,29.68121094
4175.42835,30.25166457
4178.98335,31.73256651
4182.53835,34.20949045
4186.09335,33.50519449
4189.64835,34.63326441
4193.20335,35.8599026
4196.75835,36.69743803
4200.31335,35.72926354
4203.86835,34.88910596
4207.42335,33.1891926
4210.97835,32.70481465
4214.53335,32.34130197
4218.08835,33.34057087
4221.64335,35.82604814
4225.19835,36.06976192
4228.75335,33.88609803
4231.271784,32.30936008
4233.758159,31.03717682
4236.244535,30.43582677
4238.73091,31.95275066
4241.217285,32.37689677
4243.703661,32.70937567
4246.190036,34.76818176
4248.676411,35.53180176
4251.162787,35.65919425
4253.649162,36.28969924
4256.135537,35.95888982
4258.621913,36.44221134
4261.108288,35.02986302
4263.594663,34.43951945
4266.081039,34.03957961
4268.567414,32.71124315
4271.053789,32.51997701
4273.540165,32.49130063
4276.02654,32.04161076
4278.512915,33.57634806
4280.99929,35.67710213
4283.485666,36.34350462
4285.972041,37.51840488
4288.458416,36.24803071
4290.944792,33.52367588
4293.431167,32.10504024
4295.917542,30.7009478
4298.403918,32.21957549
4300.890293,34.23344541
4303.376668,35.66601764
4305.863044,35.93506357
4308.349419,37.30919142
4310.835794,36.98652291
4313.32217,34.9906606
4315.808545,34.2235468
4318.29492,35.53584323
4320.781296,36.48203798
4323.267671,34.13761247
4325.754046,34.02536402
4328.240422,34.24062388
4330.726797,32.24678197
4333.213172,32.17000717
4335.699548,32.26362898
4338.185923,31.42969239
4340.672298,30.44444961
4343.158674,31.13058955
4345.645049,31.83098997
4348.131424,32.77484126
4350.617799,32.79742021
4353.104175,33.22417181
4355.59055,34.30810449
4358.076925,34.36373493
4360.563301,33.94210848
4363.049676,31.98897433
4365.536051,31.93451423
4368.022427,35.68258247
4370.508802,38.52892465
4372.995177,38.20867052
4376.021443,36.41028974
4379.378608,35.53589669
4382.735774,37.43719793
4386.092939,38.19107509
4389.450105,36.69175677
4392.80727,34.87706039
4396.164436,34.27635961
4399.521601,35.07992709
4402.878767,35.28188294
4406.235932,34.34223433
4409.593098,34.66768236
4412.950263,35.72554297
4416.307429,35.13067157
4419.664594,34.15143583
4423.02176,34.06286638
4426.378925,33.50261472
4429.736091,34.27776118
4433.093256,33.65543142
4436.450422,33.34231522
4439.807588,33.2244763
4443.164753,33.83416659
4446.521919,34.19862659
4449.879084,36.25516425
4453.23625,38.31173549
4456.593415,37.15455961
4459.950581,34.20728811
4463.307746,31.98204785
4466.664912,32.76553171
4470.022077,33.05359638
4473.379243,32.68575612
4476.736408,33.93005507
4480.093574,35.79761858
4483.450739,37.13938
4486.807905,36.54080039
4490.16507,37.07181567
4493.522236,36.23433115
4496.879401,34.78872585
4500.236567,33.40872079
4503.593732,33.82333207
4506.950898,34.94472577
4510.308063,34.84344079
4513.665229,35.44050299
4517.022395,35.56419879
4520.37956,36.21926402
4523.736726,35.66852512
4527.093891,35.13052084
4530.451057,35.72620268
4533.808222,35.26473381
4537.165388,33.70632953
4540.522553,32.59178559
4543.879719,32.91633709
4547.236884,32.20912648
4550.59405,31.90616953
4553.951215,32.96323916
4557.308381,33.53146029
4560.665546,34.07384433
4564.022712,34.34356249
4567.379877,34.54966331
4570.737043,34.2976948
4574.094208,32.94415478
4577.451374,32.35480181
4580.808539,33.04344874
4584.165705,33.7827863
4587.52287,32.84109475
4590.880036,33.37901118
4594.237201,34.53169333
4597.594367,34.95039415
4600.951533,34.59074197
4604.308698,34.415479
4607.665864,33.19336627
4611.023029,32.31680669
4614.380195,30.86899774
4617.73736,32.21707199
4621.094526,35.72267252
4624.451691,34.88311625
4627.808857,34.25402743
4631.166022,33.90251173
4634.523188,32.20357997
4637.880353,30.32092877
4641.237519,30.51807701
4644.594684,32.57062619
4647.95185,34.52074903
4651.309015,32.69851386
4654.666181,32.88429312
4658.023346,33.22087675
4661.380512,34.26132496
4664.737677,32.32346444
4668.094843,31.45350228
4671.452008,31.57611031
4674.809174,33.32865785
4678.16634,31.55593249
4681.523505,30.77024835
4684.880671,32.64755373
4688.237836,34.16325231
4691.587672,35.64063882
4694.840126,36.98830643
4698.092579,37.52551772
4701.345033,34.11471701
4704.597487,33.51771764
4707.84994,33.25109921
4711.102394,33.08327362
4714.354848,32.08618496
4717.607302,31.98942696
4720.859755,31.77924
4724.112209,32.865531
4727.364663,34.79859462
4730.617117,33.92445173
4733.86957,32.35010633
4737.122024,32.63464339
4740.374478,31.28732756
4743.626932,30.103071
4746.879385,32.57691588
4750.131839,33.51252079
4753.384293,32.09027134
4756.636747,33.56403892
4759.8892,36.15563866
4763.141654,37.00914459
4766.394108,33.89307373
4769.646562,35.04106614
4772.899015,36.45361575
4776.151469,35.37774591
4779.403923,33.2962352
4782.656377,33.02394375
4785.90883,34.17184501
4789.161284,32.29147724
4792.413738,32.36084018
4795.666191,30.74482352
4798.918645,29.97871134
4802.171099,29.41762703
4805.423553,29.28464451
4808.676006,31.35694992
4811.92846,32.21015391
4815.180914,31.11659021
4818.433368,29.32057228
4821.685821,31.12152504
4824.938275,34.39365236
4828.190729,36.06931055
4831.443183,33.76408546
4834.695636,33.15315554
4837.94809,33.48514874
4841.200544,32.46474244
4844.452998,28.77832068
4847.705451,25.79462173
4850.957905,27.4518548
4854.210359,29.23907339
4857.462813,28.86772945
4860.715266,30.20101556
4863.96772,32.35465068
4867.220174,32.48869614
4870.472628,31.53228499
4873.725081,32.09288454
4876.977535,31.81944748
4880.229989,30.81101554
4883.482442,30.86279835
4886.734896,33.48209346
4889.98735,35.92278171
4893.239804,36.79267606
4896.038455,36.9622548
4898.797646,34.4779294
4901.556836,32.72705333
4904.316027,31.20642472
4907.075218,28.68259638
4909.834408,27.49720837
4912.593599,27.53281787
4915.352789,28.62002945
4918.11198,28.99022753
4920.87117,30.25626039
4923.630361,30.67774281
4926.389551,29.17458081
4929.148742,29.09597504
4931.907933,28.69344047
4934.667123,29.56232454
4937.426314,29.61512244
4940.185504,28.37295339
4942.944695,28.95286609
4945.703885,27.62644945
4948.463076,28.23748265
4951.222266,29.53142953
4953.981457,28.89545346
4956.740648,30.35489123
4959.499838,31.41804136
4962.259029,30.4674074
4965.018219,30.36243113
4967.77741,31.09991029
4970.5366,29.68091276
4973.295791,29.54461339
4976.38022,31.09316352
4980.344,31.41031024
4984.30778,31.92017856
4988.271559,29.11451609
4992.235339,26.81594362
4996.199118,25.93328942
5000.162898,25.6917205
5004.126677,25.77203858
5008.090457,27.69892819
5012.054236,27.86470509
5016.018016,28.20128252
5019.981795,29.86468299
5023.945575,30.26739291
5027.909354,30.5229126
5031.873134,30.24961835
5035.836913,28.54825236
5039.800693,31.01228354
5043.764472,32.62179913
5047.728252,31.93439231
5051.692031,30.15083606
5055.655811,30.46310596
5059.619591,31.71621042
5063.58337,32.34632323
5067.54715,30.65767357
5071.510929,28.51501362
5075.474709,28.31890992
5079.438488,30.78999102
5083.402268,32.4302952
5087.366047,33.34397197
5091.329827,33.08594861
5095.293606,31.71298013
5099.257386,30.79981378
5103.221165,32.00198333
5107.184945,33.19074735
5111.148724,31.66917063
5115.112504,30.11789289
5119.076283,29.01144591
5123.040063,30.12180764
5127.003843,33.09091252
5130.967622,33.35119745
5134.931402,34.85591685
5138.895181,35.45518546
5142.858961,34.7203163
5146.82274,36.0403178
5150.78652,36.91273218
5154.8744,38.44625129
5158.989522,38.96032591
5163.104644,34.93512538
5167.219766,31.22663089
5171.334888,29.57943094
5175.45001,29.72185877
5179.565132,30.29726388
5183.680254,27.69337409
5187.795376,30.02976297
5191.910498,30.21585391
5196.02562,28.55479197
5200.140741,29.27967501
5204.255863,29.39439864
5208.370985,27.13094016
5212.486107,25.48514974
5216.601229,27.3633316
5220.716351,30.72813528
5224.831473,32.9370973
5228.946595,32.99579454
5233.061717,30.74689512
5237.176839,32.17544554
5241.291961,32.48723097
5245.407083,31.78586394
5249.522205,32.05469892
5253.637327,28.67404294
5257.752449,28.66480724
5261.867571,29.82588255
5265.982693,28.69250685
5270.097815,29.72872354
5274.212937,29.98335097
5278.328059,30.25936942
5282.44318,29.66923661
5286.558302,28.98123089
5290.673424,28.42452793
5294.788546,29.3461085
5298.903668,28.77799635
5303.01879,29.14322396
5307.133912,28.13639299
5311.249034,26.83537399
5315.364156,25.83321583
5319.479278,26.35685835
5323.5944,27.02417761
5327.709522,26.59916916
5331.824644,27.42242299
5335.939766,28.99572102
5340.054888,32.46765184
5344.17001,34.33092945
5348.285132,35.21567425
5352.400254,36.57261283
5356.515376,34.53417693
5360.630498,28.51663982
5365.052963,28.27809226
5369.707284,29.60874157
5374.361605,28.07164711
5379.015926,28.68339593
5383.670247,28.70238
5388.324568,29.6989127
5392.978889,30.74649753
5397.63321,31.6836248
5402.287531,32.28801058
5406.941852,34.79591803
5411.596173,36.17056197
5416.250494,37.44003344
5420.904815,35.68896966
5425.559136,36.89490315
5430.213457,37.34497428
5434.867778,34.29360609
5439.46509,31.21615425
5443.965335,32.14674984
5448.465579,33.84019315
5452.965824,35.54316472
5457.466068,34.4869579
5461.966313,32.92209751
5466.466557,32.68779819
5470.966802,35.39962055
5475.467046,36.19866533
5479.967291,36.78911189
5484.467535,37.16159756
5488.96778,37.90551892
5493.468024,39.57897929
5497.968269,37.68595273
5502.468513,37.13050711
5506.968758,36.6311411
5511.469002,35.78120031
5515.969247,36.86358404
5520.469491,34.84720654
5524.969736,36.38592675
5529.46998,37.28327866
5534.209055,32.17956693
5538.968898,30.80836388
5543.72874,31.88969564
5548.488583,30.26480669
5553.248425,28.31832008
5558.008268,27.51209711
5562.76811,26.81745874
5567.527953,25.36334609
5572.287795,27.01307094
5577.047638,28.75584591
5581.80748,28.96216013
5586.567323,29.40978879
5591.120279,31.25693921
5594.93973,34.56188777
5598.759182,35.103871
5602.578633,35.27858969
5606.398084,33.32989646
5610.217535,34.38470919
5614.036986,34.93933307
5617.856437,35.88734869
5621.675888,37.11543685
5625.495339,36.04609591
5629.314791,33.56233675
5633.134242,33.87575879
5636.953693,33.80426976
5640.773144,39.1157569
5644.592595,41.15916024
5648.412046,42.73554244
5652.231497,40.90028
5656.050948,37.23212693
5659.8704,33.8108411
5663.689851,31.38182764
5667.509302,30.32163593
5671.328753,28.37898795
5675.148204,27.41650622
5678.967655,26.88687444
5682.787106,26.68896787
5686.606557,26.65473029
5690.426009,24.09470436
5694.24546,20.56403323
5698.064911,20.76492378
5701.884362,24.53680664
5705.703813,27.45273394
5709.523264,29.8002801
5713.342715,30.87047268
5717.162167,31.86753331
5720.981618,31.60678871
5724.801069,31.83788383
5728.62052,30.13493795
5732.439971,28.12636759
5736.259422,25.88728601
5740.078873,26.68648213
5743.898324,28.15043572
5747.717776,26.07969094
5751.537227,22.90972795
5755.356678,21.10285814
5759.176129,23.51281698
5762.99558,26.1431452
5766.815031,26.87400856
5770.634482,27.20412824
5774.453933,25.95562016
5778.273385,26.13268588
5782.092836,26.03564304
5785.912287,23.08226378
5789.731738,22.93302249
5793.551189,24.92736097
5797.37064,25.10352811
5801.190091,21.93706753
5805.009542,19.91663331
5808.828994,20.07106937
5812.648445,19.41809037
5816.467896,19.42487346
5820.287347,20.69175921
5824.106798,19.84144045
5827.926249,20.35685619
5831.7457,20.51798189
5835.565152,21.19926816
5839.384603,24.05808654
5843.204054,27.47989874
5847.023505,30.13460546
5850.842956,31.23650496
5854.662407,27.94382031
5858.481858,24.83575732
5862.301309,25.33309898
5866.120761,24.74460929
5869.940212,23.00743727
5873.759663,22.11911942
5877.579114,21.88929126
5881.398565,25.08606496
5885.218016,27.62478197
5889.037467,27.86156921
5892.856918,25.30887247
5896.67637,23.90970997
5900.495821,23.5864378
5904.315272,21.91785333
5908.134723,21.93465115
5911.954174,22.45720457
5915.773625,21.2142043
5919.593076,19.41352572
5923.412527,21.45097614
5927.231979,21.61570003
5931.05143,20.83346577
5934.870881,19.47364417
5938.690332,20.33188764
5942.509783,21.1561205
5946.329234,21.32472685
5950.148685,19.43618433
5953.968137,18.38542042
5957.787588,18.68980921
5961.607039,16.97553257
5965.42649,18.18490318
5969.245941,19.55268984
5973.065392,20.12767087
5976.884843,23.62735071
5980.704294,26.0557485
5984.523746,27.14933365
5988.343197,24.29267919
5992.162648,22.71172402
5995.982099,22.84275281
5999.80155,24.16098491
6003.621001,27.12294291
6007.440452,29.15869528
6011.259903,28.68948302
6015.079355,29.27383189
6018.898806,29.26269864
6022.718257,27.77604123
6026.537708,25.54034213
6030.357159,26.47150278
6034.17661,25.80022409
6037.996061,24.55769843
6041.815513,27.71687769
6045.634964,30.65614672
6049.454415,31.79242945
6053.273866,31.72113937
6057.093317,32.08829919
6060.912768,33.94427976
6064.732219,34.58857567
6068.55167,35.3373563
6072.371122,34.20147535
6076.190573,30.60393795
6080.010024,27.5616637
6083.829475,26.53091535
6087.648926,27.40305436
6091.468377,28.4078331
6095.287828,27.9197574
6099.107279,28.46502801
6102.926731,29.79743184
6106.746182,29.78533858
6110.565633,27.495739
6114.385084,26.29734877
6118.204535,26.27098953
6122.023986,26.94091638
6125.843437,30.70573144
6129.662888,33.73079528
6133.48234,33.30952388
6137.301791,31.33948168
6141.121242,30.77738858
6144.940693,29.38821588
6148.760144,26.82723163
6152.579595,22.67653606
6156.399046,19.57443572
6160.218498,19.69421871
6164.037949,20.03275835
6167.8574,19.04893425
6171.676851,18.66580134
6175.496302,18.8589074
6179.315753,19.96843496
6183.135204,19.7096737
6186.954655,19.81896496
6190.774107,19.51074633
6194.593558,20.9410152
6198.413009,21.07608882
6202.23246,22.3831099
6206.051911,22.71246423
6209.871362,21.78839638
6213.690813,23.27641423
6217.510264,22.92234772
6221.329716,23.81403866
6225.149167,23.75154953
6228.968618,23.12779982
6232.788069,24.05578268
6236.60752,24.49200315
6240.426971,25.65481026
6244.246422,25.44323803
6248.065873,25.02286732
6251.885325,24.31719197
6255.704776,24.86902717
6259.524227,27.00355682
6263.343678,26.40194562
6267.163129,26.56814614
6270.98258,26.2474274
6274.802031,24.32115722
6278.621483,24.26655866
6282.440934,24.95360601
6286.260385,24.80927759
6290.079836,24.7678389
6293.899287,22.34564467
6297.718738,21.98397199
6301.538189,24.9824
6305.35764,24.94879444
6309.177092,25.8020678
6312.996543,27.11513
6316.815994,25.92947772
6320.635445,25.55638892
6324.454896,26.25762016
6328.274347,26.16585491
6332.093798,26.07529475
6335.913249,24.50411638
6339.732701,22.71014239
6343.552152,23.82285948
6347.371603,23.2985811
6351.191054,26.23525593
6355.010505,26.93684982
6358.829956,23.74476047
6362.649407,21.72036756
6366.468858,23.35651651
6370.28831,24.10940669
6374.107761,24.57891029
6377.927212,25.19547052
6381.746663,23.55326134
6385.566114,22.52287192
6389.385565,24.24998667
6393.205016,25.22921197
6397.024468,24.96698428
6400.843919,25.89461903
6404.66337,27.56997693
6408.482821,27.50552412
6412.302272,24.53766651
6416.121723,24.78105244
6419.941174,23.83601856
6423.760625,23.71552402
6427.580077,23.28428276
6431.399528,21.98931979
6435.218979,22.69844798
6439.03843,22.29427213
6442.857881,21.65444507
6446.677332,20.6343005
6450.496783,22.3850489
6454.316234,23.0545052
6458.135686,23.65135097
6461.955137,22.74277551
6465.774588,20.3374437
6469.594039,21.23996496
6473.41349,22.13003307
6477.232941,22.15992486
6481.052392,22.86659992
6484.871844,21.87575866
6488.691295,20.89332693
6492.510746,19.3201473
6496.330197,17.11475882
6500.149648,16.67224433
6503.969099,17.7189594
6507.78855,16.96167496
6511.608001,16.74465396
6515.427453,18.63793396
6519.246904,20.15031236
6523.066355,19.84185388
6526.885806,19.36640034
6530.705257,17.64129102
6534.524708,15.67038824
6538.344159,14.60198341
6542.16361,15.86555913
6545.983062,17.75433648
6549.802513,18.54046299
6553.621964,18.55894488
6557.441415,17.12310194
6561.260866,15.88371874
6565.080317,16.37497213
6568.899768,16.7255889
6572.719219,18.38879929
6576.538671,19.61776291
6580.358122,17.36953829
6584.177573,17.2491847
6587.997024,18.31872984
6591.816475,20.37853945
6595.635926,22.42406879
6599.455377,23.37115252
6603.274829,22.27339031
6607.09428,22.77175598
6610.913731,22.9227737
6614.733182,20.23905087
6618.552633,19.09350971
6622.372084,18.96483488
6626.191535,18.79318234
6630.010986,17.97156205
6633.830438,17.32664756
6637.649889,16.85061144
6641.46934,16.77518131
6645.288791,15.97925409
6649.108242,17.92753882
6652.927693,17.16283979
6656.747144,16.79177488
6660.566595,16.17079625
6664.386047,15.56996362
6668.205498,15.70057764
6672.024949,15.16698656
6675.8444,16.27931165
6679.663851,18.64446677
6683.483302,19.05484992
6687.302753,17.65812932
6691.122204,19.03233173
6694.941656,19.73445646
6698.761107,17.68718034
6702.580558,17.4881352
6706.400009,16.61415656
6710.21946,17.93337402
6714.038911,20.91740236
6717.858362,22.46976903
6721.677814,22.68327391
6725.497265,19.51966772
6729.316716,17.19262407
6733.136167,18.07126415
6736.955618,20.36492378
6740.775069,20.38695906
6744.59452,21.79029265
6748.413971,20.7984937
6752.233423,17.88208916
6756.052874,17.62548304
6759.872325,17.63376756
6763.691776,18.61293549
6767.511227,18.21560239
6771.330678,16.78267756
6775.150129,16.96489528
6778.96958,16.52412042
6782.789032,17.01942992
6786.608483,17.53426402
6790.427934,18.94360919
6794.247385,19.86021087
6798.066836,20.57606772
6801.886287,20.99097777
6805.705738,20.58490984
6809.525189,18.92396869
6813.344641,16.98127945
6817.164092,17.38892197
6820.983543,19.31816908
6824.802994,19.24332772
6828.622445,19.02570732
6832.441896,19.87618869
6836.261347,19.19203982
6840.080799,18.62805496
6843.90025,17.85730367
6847.719701,16.09925617
6851.539152,17.08058079
6855.358603,18.63222885
6859.178054,19.18455383
6862.997505,19.97434386
6866.816956,20.59618882
6870.636408,21.88915228
6874.455859,21.73436
6878.27531,19.18615892
6882.094761,18.74652249
6885.914212,19.09918378
6889.733663,18.41787457
6893.553114,18.17314039
6897.372565,19.66946252
6901.192017,21.21371591
6905.011468,20.28763795
6908.830919,17.42602339
6912.65037,16.32337121
6916.469821,16.8553995
6920.289272,16.46920488
6924.108723,16.79641087
6927.928175,18.03056341
6931.747626,18.68071433
6935.567077,19.98226866
6939.386528,20.48302701
6943.205979,20.17113512
6947.02543,18.51446908
6950.844881,16.78517916
6954.664332,15.41354843
6958.483784,15.99522916
6962.303235,16.4011926
6966.122686,16.02254047
6969.942137,15.49610131
6973.761588,15.97864297
6977.581039,16.24447984
6981.40049,16.87646199
6985.219941,16.45080005
6989.039393,16.84148693
6992.858844,16.21869743
6996.678295,15.34279449
7000.497746,15.09189669
7004.317197,15.8295095
7008.136648,17.38335123
7011.956099,17.31520669
7015.77555,18.31461625
7019.595002,19.83821969
7023.414453,20.6905926
7027.233904,19.50360362
7031.053355,17.92956352
7034.872806,17.59895969
7038.692257,18.38311654
7042.511708,18.26345008
7046.33116,15.15974425
7050.150611,14.28700672
7053.970062,15.25441598
7057.789513,17.31843598
7061.608964,18.91052719
7065.428415,18.45563992
7069.247866,17.47157031
7073.067317,16.61870339
7076.886769,16.72124328
7080.70622,16.47388764
7084.525671,15.75075732
7088.345122,15.99407362
7092.164573,16.39178276
7095.984024,15.54514178
7099.803475,15.66381685
7103.622926,16.64583197
7107.442378,18.26460428
7111.261829,19.38479829
7115.08128,18.96527157
7118.900731,19.9274499
7122.720182,19.68283281
7126.539633,20.56720472
7130.359084,21.51306724
7134.178535,21.4635389
7137.997987,18.67784441
7141.817438,16.20709871
7145.636889,15.96233118
7149.45634,15.74440787
